"{'Timestamp': '21-05-2022:12:29:44:207734', 'Gyro1': '90.0', 'Vx1': '0.0', 'Vy1': '0.0', 'Vz1': '0.0', 'Vm1': '0.0', 'Ax1': '0.0', 'Ay1': '0.0', 'Az1': '0.0', 'Gyro2': '73.50419169706743', 'Vx2': '0.0', 'Vy2': '0.0', 'Vz2': '0.0', 'Vm2': '0.0', 'Ax2': '0.0', 'Ay2': '0.0', 'Az2': '0.0'}"
"{'Timestamp': '21-05-2022:12:29:46:858049', 'Gyro1': '90.0', 'Vx1': '0.0', 'Vy1': '0.0', 'Vz1': '0.0', 'Vm1': '0.0', 'Ax1': '0.0', 'Ay1': '0.0', 'Az1': '0.0', 'Gyro2': '73.50419169706743', 'Vx2': '0.0', 'Vy2': '0.0', 'Vz2': '0.0', 'Vm2': '0.0', 'Ax2': '0.0', 'Ay2': '0.0', 'Az2': '0.0'}"
"{'Timestamp': '21-05-2022:12:29:46:869294', 'Gyro1': '90.0', 'Vx1': '0.0', 'Vy1': '0.0', 'Vz1': '0.0', 'Vm1': '0.0', 'Ax1': '0.0', 'Ay1': '0.0', 'Az1': '0.0', 'Gyro2': '73.50419169706743', 'Vx2': '0.0', 'Vy2': '0.0', 'Vz2': '0.0', 'Vm2': '0.0', 'Ax2': '0.0', 'Ay2': '0.0', 'Az2': '0.0'}"
"{'Timestamp': '21-05-2022:12:29:46:879349', 'Gyro1': '90.0', 'Vx1': '0.0', 'Vy1': '0.0', 'Vz1': '0.0', 'Vm1': '0.0', 'Ax1': '0.0', 'Ay1': '0.0', 'Az1': '0.0', 'Gyro2': '73.50419169706743', 'Vx2': '0.0', 'Vy2': '0.0', 'Vz2': '0.0', 'Vm2': '0.0', 'Ax2': '0.0', 'Ay2': '0.0', 'Az2': '0.0'}"
"{'Timestamp': '21-05-2022:12:29:46:888934', 'Gyro1': '90.0', 'Vx1': '0.0', 'Vy1': '0.0', 'Vz1': '0.0', 'Vm1': '0.0', 'Ax1': '0.0', 'Ay1': '0.0', 'Az1': '0.0', 'Gyro2': '73.50419169706743', 'Vx2': '0.0', 'Vy2': '0.0', 'Vz2': '0.0', 'Vm2': '0.0', 'Ax2': '0.0', 'Ay2': '0.0', 'Az2': '0.0'}"
"{'Timestamp': '21-05-2022:12:29:46:898322', 'Gyro1': '90.0', 'Vx1': '0.0', 'Vy1': '0.0', 'Vz1': '0.0', 'Vm1': '0.0', 'Ax1': '0.0', 'Ay1': '0.0', 'Az1': '0.0', 'Gyro2': '73.50419169706743', 'Vx2': '0.0', 'Vy2': '0.0', 'Vz2': '0.0', 'Vm2': '0.0', 'Ax2': '0.0', 'Ay2': '0.0', 'Az2': '0.0'}"
"{'Timestamp': '21-05-2022:12:29:46:908902', 'Gyro1': '90.0', 'Vx1': '0.0', 'Vy1': '0.0', 'Vz1': '0.0', 'Vm1': '0.0', 'Ax1': '0.0', 'Ay1': '0.0', 'Az1': '0.0', 'Gyro2': '73.50419169706743', 'Vx2': '0.0', 'Vy2': '0.0', 'Vz2': '0.0', 'Vm2': '0.0', 'Ax2': '0.0', 'Ay2': '0.0', 'Az2': '0.0'}"
"{'Timestamp': '21-05-2022:12:29:46:918495', 'Gyro1': '90.0', 'Vx1': '0.0', 'Vy1': '0.0', 'Vz1': '0.0', 'Vm1': '0.0', 'Ax1': '0.0', 'Ay1': '0.0', 'Az1': '0.0', 'Gyro2': '73.50419169706743', 'Vx2': '0.0', 'Vy2': '0.0', 'Vz2': '0.0', 'Vm2': '0.0', 'Ax2': '0.0', 'Ay2': '0.0', 'Az2': '0.0'}"
"{'Timestamp': '21-05-2022:12:29:46:928386', 'Gyro1': '90.0', 'Vx1': '0.0', 'Vy1': '0.0', 'Vz1': '0.0', 'Vm1': '0.0', 'Ax1': '0.0', 'Ay1': '0.0', 'Az1': '0.0', 'Gyro2': '73.50419169706743', 'Vx2': '0.0', 'Vy2': '0.0', 'Vz2': '0.0', 'Vm2': '0.0', 'Ax2': '0.0', 'Ay2': '0.0', 'Az2': '0.0'}"
"{'Timestamp': '21-05-2022:12:29:46:938947', 'Gyro1': '90.0', 'Vx1': '0.0', 'Vy1': '0.0', 'Vz1': '0.0', 'Vm1': '0.0', 'Ax1': '0.0', 'Ay1': '0.0', 'Az1': '0.0', 'Gyro2': '73.50419169706743', 'Vx2': '0.0', 'Vy2': '0.0', 'Vz2': '0.0', 'Vm2': '0.0', 'Ax2': '0.0', 'Ay2': '0.0', 'Az2': '0.0'}"
"{'Timestamp': '21-05-2022:12:29:46:948767', 'Gyro1': '90.0', 'Vx1': '0.0', 'Vy1': '0.0', 'Vz1': '0.0', 'Vm1': '0.0', 'Ax1': '0.0', 'Ay1': '0.0', 'Az1': '0.0', 'Gyro2': '73.50419169706743', 'Vx2': '0.0', 'Vy2': '0.0', 'Vz2': '0.0', 'Vm2': '0.0', 'Ax2': '0.0', 'Ay2': '0.0', 'Az2': '0.0'}"
"{'Timestamp': '21-05-2022:12:29:46:957961', 'Gyro1': '90.0', 'Vx1': '0.0', 'Vy1': '0.0', 'Vz1': '0.0', 'Vm1': '0.0', 'Ax1': '0.0', 'Ay1': '0.0', 'Az1': '0.0', 'Gyro2': '73.50419169706743', 'Vx2': '0.0', 'Vy2': '0.0', 'Vz2': '0.0', 'Vm2': '0.0', 'Ax2': '0.0', 'Ay2': '0.0', 'Az2': '0.0'}"
"{'Timestamp': '21-05-2022:12:29:46:968782', 'Gyro1': '90.0', 'Vx1': '0.0', 'Vy1': '0.0', 'Vz1': '0.0', 'Vm1': '0.0', 'Ax1': '0.0', 'Ay1': '0.0', 'Az1': '0.0', 'Gyro2': '73.50419169706743', 'Vx2': '0.0', 'Vy2': '0.0', 'Vz2': '0.0', 'Vm2': '0.0', 'Ax2': '0.0', 'Ay2': '0.0', 'Az2': '0.0'}"
"{'Timestamp': '21-05-2022:12:29:46:978736', 'Gyro1': '90.0', 'Vx1': '0.0', 'Vy1': '0.0', 'Vz1': '0.0', 'Vm1': '0.0', 'Ax1': '0.0', 'Ay1': '0.0', 'Az1': '0.0', 'Gyro2': '73.50419169706743', 'Vx2': '0.0', 'Vy2': '0.0', 'Vz2': '0.0', 'Vm2': '0.0', 'Ax2': '0.0', 'Ay2': '0.0', 'Az2': '0.0'}"
"{'Timestamp': '21-05-2022:12:29:46:988434', 'Gyro1': '90.0', 'Vx1': '0.0', 'Vy1': '0.0', 'Vz1': '0.0', 'Vm1': '0.0', 'Ax1': '0.0', 'Ay1': '0.0', 'Az1': '0.0', 'Gyro2': '73.50419169706743', 'Vx2': '0.0', 'Vy2': '0.0', 'Vz2': '0.0', 'Vm2': '0.0', 'Ax2': '0.0', 'Ay2': '0.0', 'Az2': '0.0'}"
"{'Timestamp': '21-05-2022:12:29:46:999724', 'Gyro1': '90.0', 'Vx1': '0.0', 'Vy1': '0.0', 'Vz1': '0.0', 'Vm1': '0.0', 'Ax1': '0.0', 'Ay1': '0.0', 'Az1': '0.0', 'Gyro2': '73.50419169706743', 'Vx2': '0.0', 'Vy2': '0.0', 'Vz2': '0.0', 'Vm2': '0.0', 'Ax2': '0.0', 'Ay2': '0.0', 'Az2': '0.0'}"
"{'Timestamp': '21-05-2022:12:29:47:009582', 'Gyro1': '90.0', 'Vx1': '0.0', 'Vy1': '0.0', 'Vz1': '0.0', 'Vm1': '0.0', 'Ax1': '0.0', 'Ay1': '0.0', 'Az1': '0.0', 'Gyro2': '73.50419169706743', 'Vx2': '0.0', 'Vy2': '0.0', 'Vz2': '0.0', 'Vm2': '0.0', 'Ax2': '0.0', 'Ay2': '0.0', 'Az2': '0.0'}"
"{'Timestamp': '21-05-2022:12:29:47:018279', 'Gyro1': '90.0', 'Vx1': '0.0', 'Vy1': '0.0', 'Vz1': '0.0', 'Vm1': '0.0', 'Ax1': '0.0', 'Ay1': '0.0', 'Az1': '0.0', 'Gyro2': '73.50419169706743', 'Vx2': '0.0', 'Vy2': '0.0', 'Vz2': '0.0', 'Vm2': '0.0', 'Ax2': '0.0', 'Ay2': '0.0', 'Az2': '0.0'}"
"{'Timestamp': '21-05-2022:12:29:47:028749', 'Gyro1': '90.0', 'Vx1': '0.0', 'Vy1': '0.0', 'Vz1': '0.0', 'Vm1': '0.0', 'Ax1': '0.0', 'Ay1': '0.0', 'Az1': '0.0', 'Gyro2': '73.50419169706743', 'Vx2': '0.0', 'Vy2': '0.0', 'Vz2': '0.0', 'Vm2': '0.0', 'Ax2': '0.0', 'Ay2': '0.0', 'Az2': '0.0'}"
"{'Timestamp': '21-05-2022:12:29:47:038901', 'Gyro1': '90.0', 'Vx1': '0.0', 'Vy1': '0.0', 'Vz1': '0.0', 'Vm1': '0.0', 'Ax1': '0.0', 'Ay1': '0.0', 'Az1': '0.0', 'Gyro2': '73.50419169706743', 'Vx2': '0.0', 'Vy2': '0.0', 'Vz2': '0.0', 'Vm2': '0.0', 'Ax2': '0.0', 'Ay2': '0.0', 'Az2': '0.0'}"
"{'Timestamp': '21-05-2022:12:29:47:048872', 'Gyro1': '90.0', 'Vx1': '0.0', 'Vy1': '0.0', 'Vz1': '0.0', 'Vm1': '0.0', 'Ax1': '0.0', 'Ay1': '0.0', 'Az1': '0.0', 'Gyro2': '73.50419169706743', 'Vx2': '0.0', 'Vy2': '0.0', 'Vz2': '0.0', 'Vm2': '0.0', 'Ax2': '0.0', 'Ay2': '0.0', 'Az2': '0.0'}"
"{'Timestamp': '21-05-2022:12:29:47:058245', 'Gyro1': '90.0', 'Vx1': '0.0', 'Vy1': '0.0', 'Vz1': '0.0', 'Vm1': '0.0', 'Ax1': '0.0', 'Ay1': '0.0', 'Az1': '0.0', 'Gyro2': '73.50419169706743', 'Vx2': '0.0', 'Vy2': '0.0', 'Vz2': '0.0', 'Vm2': '0.0', 'Ax2': '0.0', 'Ay2': '0.0', 'Az2': '0.0'}"
"{'Timestamp': '21-05-2022:12:29:47:069585', 'Gyro1': '90.0', 'Vx1': '0.0', 'Vy1': '0.0', 'Vz1': '0.0', 'Vm1': '0.0', 'Ax1': '0.0', 'Ay1': '0.0', 'Az1': '0.0', 'Gyro2': '73.50419169706743', 'Vx2': '0.0', 'Vy2': '0.0', 'Vz2': '0.0', 'Vm2': '0.0', 'Ax2': '0.0', 'Ay2': '0.0', 'Az2': '0.0'}"
"{'Timestamp': '21-05-2022:12:29:47:080153', 'Gyro1': '90.0', 'Vx1': '0.0', 'Vy1': '0.0', 'Vz1': '0.0', 'Vm1': '0.0', 'Ax1': '0.0', 'Ay1': '0.0', 'Az1': '0.0', 'Gyro2': '73.50419169706743', 'Vx2': '0.0', 'Vy2': '0.0', 'Vz2': '0.0', 'Vm2': '0.0', 'Ax2': '0.0', 'Ay2': '0.0', 'Az2': '0.0'}"
"{'Timestamp': '21-05-2022:12:29:47:088707', 'Gyro1': '90.0', 'Vx1': '0.0', 'Vy1': '0.0', 'Vz1': '0.0', 'Vm1': '0.0', 'Ax1': '0.0', 'Ay1': '0.0', 'Az1': '0.0', 'Gyro2': '73.50419169706743', 'Vx2': '0.0', 'Vy2': '0.0', 'Vz2': '0.0', 'Vm2': '0.0', 'Ax2': '0.0', 'Ay2': '0.0', 'Az2': '0.0'}"
"{'Timestamp': '21-05-2022:12:29:47:098660', 'Gyro1': '90.0', 'Vx1': '0.0', 'Vy1': '0.0', 'Vz1': '0.0', 'Vm1': '0.0', 'Ax1': '0.0', 'Ay1': '0.0', 'Az1': '0.0', 'Gyro2': '73.50419169706743', 'Vx2': '0.0', 'Vy2': '0.0', 'Vz2': '0.0', 'Vm2': '0.0', 'Ax2': '0.0', 'Ay2': '0.0', 'Az2': '0.0'}"
"{'Timestamp': '21-05-2022:12:29:47:110971', 'Gyro1': '90.0', 'Vx1': '0.0', 'Vy1': '0.0', 'Vz1': '0.0', 'Vm1': '0.0', 'Ax1': '0.0', 'Ay1': '0.0', 'Az1': '0.0', 'Gyro2': '73.50419169706743', 'Vx2': '0.0', 'Vy2': '0.0', 'Vz2': '0.0', 'Vm2': '0.0', 'Ax2': '0.0', 'Ay2': '0.0', 'Az2': '0.0'}"
"{'Timestamp': '21-05-2022:12:29:47:118177', 'Gyro1': '90.0', 'Vx1': '0.0', 'Vy1': '0.0', 'Vz1': '0.0', 'Vm1': '0.0', 'Ax1': '0.0', 'Ay1': '0.0', 'Az1': '0.0', 'Gyro2': '73.50419169706743', 'Vx2': '0.0', 'Vy2': '0.0', 'Vz2': '0.0', 'Vm2': '0.0', 'Ax2': '0.0', 'Ay2': '0.0', 'Az2': '0.0'}"
